ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
HP_ABNORMALITY_OF_THE_METAPHYSIS HP_ABNORMALITY_OF_THE_METAPHYSIS 5/324 163/11008 0.526536289541328 0.984353190767207 0.978068211880845 ENSG00000101577/ENSG00000079616/ENSG00000141499/ENSG00000119333/ENSG00000087460 5
GOBP_CAMP_MEDIATED_SIGNALING GOBP_CAMP_MEDIATED_SIGNALING 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000172572 1
GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000092969 1
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000129473 1
GOBP_EPIBOLY GOBP_EPIBOLY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000159753 1
GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000010810 1
GOBP_HISTONE_H2A_UBIQUITINATION GOBP_HISTONE_H2A_UBIQUITINATION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000153827 1
GOBP_KETONE_BIOSYNTHETIC_PROCESS GOBP_KETONE_BIOSYNTHETIC_PROCESS 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000167186 1
GOBP_MRNA_MODIFICATION GOBP_MRNA_MODIFICATION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000146457 1
GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000100614 1
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000133895 1
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000186716 1
GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000136717 1
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000126226 1
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000142208 1
GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000166851 1
GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000167136 1
GOBP_REGULATION_OF_RUFFLE_ASSEMBLY GOBP_REGULATION_OF_RUFFLE_ASSEMBLY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000159753 1
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000106290 1
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000101577 1
GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000173208 1
GOCC_NUCLEAR_REPLICATION_FORK GOCC_NUCLEAR_REPLICATION_FORK 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000062822 1
GOMF_MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY GOMF_MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000142208 1
HP_ABNORMAL_ARACHNOID_MATER_MORPHOLOGY HP_ABNORMAL_ARACHNOID_MATER_MORPHOLOGY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000112640 1
HP_ABNORMAL_CIRCULATING_FATTY_ACID_ANION_CONCENTRATION HP_ABNORMAL_CIRCULATING_FATTY_ACID_ANION_CONCENTRATION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000157184 1
HP_ABNORMAL_CIRCULATING_IGE_LEVEL HP_ABNORMAL_CIRCULATING_IGE_LEVEL 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000198001 1
HP_ABNORMAL_LUNG_LOBATION HP_ABNORMAL_LUNG_LOBATION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000142208 1
HP_ABNORMALITY_OF_RENAL_EXCRETION HP_ABNORMALITY_OF_RENAL_EXCRETION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000163818 1
HP_ABSENT_FINGERNAIL HP_ABSENT_FINGERNAIL 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000186716 1
HP_ADENOCARCINOMA_OF_THE_COLON HP_ADENOCARCINOMA_OF_THE_COLON 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000062822 1
HP_AGNOSIA HP_AGNOSIA 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000106460 1
HP_AORTIC_DISSECTION HP_AORTIC_DISSECTION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000092969 1
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_THUMB HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_THUMB 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000087460 1
HP_BONE_MARROW_HYPERCELLULARITY HP_BONE_MARROW_HYPERCELLULARITY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000173559 1
HP_BOWEL_DIVERTICULOSIS HP_BOWEL_DIVERTICULOSIS 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000142208 1
HP_CHRONIC_PULMONARY_OBSTRUCTION HP_CHRONIC_PULMONARY_OBSTRUCTION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000159753 1
HP_EPIPHYSEAL_STIPPLING HP_EPIPHYSEAL_STIPPLING 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000108733 1
HP_HEREDITARY_NONPOLYPOSIS_COLORECTAL_CARCINOMA HP_HEREDITARY_NONPOLYPOSIS_COLORECTAL_CARCINOMA 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000142208 1
HP_HYPOVENTILATION HP_HYPOVENTILATION 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000165410 1
HP_MEDIAL_FLARING_OF_THE_EYEBROW HP_MEDIAL_FLARING_OF_THE_EYEBROW 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000163818 1
HP_MICROCYTIC_ANEMIA HP_MICROCYTIC_ANEMIA 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000101577 1
HP_PANCREATIC_ADENOCARCINOMA HP_PANCREATIC_ADENOCARCINOMA 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000134371 1
HP_PROGRESSIVE_SPASTICITY HP_PROGRESSIVE_SPASTICITY 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000159363 1
HP_PULMONARY_EMBOLISM HP_PULMONARY_EMBOLISM 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000142208 1
HP_PULMONARY_HEMORRHAGE HP_PULMONARY_HEMORRHAGE 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000173559 1
HP_SHORT_THORAX HP_SHORT_THORAX 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000119333 1
HP_SLOW_SACCADIC_EYE_MOVEMENTS HP_SLOW_SACCADIC_EYE_MOVEMENTS 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000159363 1
HP_SPINAL_CANAL_STENOSIS HP_SPINAL_CANAL_STENOSIS 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000142208 1
HP_VENTRICULAR_TACHYCARDIA HP_VENTRICULAR_TACHYCARDIA 1/324 25/11008 0.526546870988505 0.984353190767207 0.978068211880845 ENSG00000157184 1
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION 4/324 129/11008 0.529255281053028 0.984353190767207 0.978068211880845 ENSG00000167513/ENSG00000171552/ENSG00000173163/ENSG00000163818 4
GOBP_RESPONSE_TO_CARBOHYDRATE GOBP_RESPONSE_TO_CARBOHYDRATE 4/324 129/11008 0.529255281053028 0.984353190767207 0.978068211880845 ENSG00000167513/ENSG00000167136/ENSG00000138030/ENSG00000133895 4
GOBP_CARDIAC_MUSCLE_CONTRACTION GOBP_CARDIAC_MUSCLE_CONTRACTION 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000136717/ENSG00000115239 2
GOBP_GLIAL_CELL_DEVELOPMENT GOBP_GLIAL_CELL_DEVELOPMENT 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000164209/ENSG00000142208 2
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000111206/ENSG00000141499 2
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000167136/ENSG00000147679 2
GOBP_VACUOLAR_LOCALIZATION GOBP_VACUOLAR_LOCALIZATION 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000106460/ENSG00000118640 2
GOCC_LYSOSOMAL_LUMEN GOCC_LYSOSOMAL_LUMEN 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000159363/ENSG00000173546 2
GOMF_CYTOKINE_ACTIVITY GOMF_CYTOKINE_ACTIVITY 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000092969/ENSG00000164022 2
HP_MELANOMA HP_MELANOMA 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000142208/ENSG00000115524 2
HP_OVARIAN_CYST HP_OVARIAN_CYST 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000142208/ENSG00000087460 2
HP_UPPER_EXTREMITY_JOINT_DISLOCATION HP_UPPER_EXTREMITY_JOINT_DISLOCATION 2/324 60/11008 0.531041600927449 0.984353190767207 0.978068211880845 ENSG00000167513/ENSG00000079616 2
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY 9/324 302/11008 0.533002292507583 0.984353190767207 0.978068211880845 ENSG00000167513/ENSG00000136717/ENSG00000159753/ENSG00000134222/ENSG00000113758/ENSG00000100614/ENSG00000117632/ENSG00000097033/ENSG00000172661 9
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION 3/324 95/11008 0.533273114449834 0.984353190767207 0.978068211880845 ENSG00000171552/ENSG00000107643/ENSG00000129473 3
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS 3/324 95/11008 0.533273114449834 0.984353190767207 0.978068211880845 ENSG00000160883/ENSG00000155085/ENSG00000130830 3
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS 3/324 95/11008 0.533273114449834 0.984353190767207 0.978068211880845 ENSG00000166851/ENSG00000142208/ENSG00000071575 3
GOCC_RNA_POLYMERASE_COMPLEX GOCC_RNA_POLYMERASE_COMPLEX 3/324 95/11008 0.533273114449834 0.984353190767207 0.978068211880845 ENSG00000134371/ENSG00000006712/ENSG00000106290 3
GOMF_ENDONUCLEASE_ACTIVITY GOMF_ENDONUCLEASE_ACTIVITY 3/324 95/11008 0.533273114449834 0.984353190767207 0.978068211880845 ENSG00000167136/ENSG00000073050/ENSG00000083520 3
HP_APLASIA_HYPOPLASIA_AFFECTING_THE_ANTERIOR_SEGMENT_OF_THE_EYE HP_APLASIA_HYPOPLASIA_AFFECTING_THE_ANTERIOR_SEGMENT_OF_THE_EYE 3/324 95/11008 0.533273114449834 0.984353190767207 0.978068211880845 ENSG00000188827/ENSG00000109685/ENSG00000221829 3
HP_NASAL_SPEECH HP_NASAL_SPEECH 3/324 95/11008 0.533273114449834 0.984353190767207 0.978068211880845 ENSG00000153827/ENSG00000103510/ENSG00000108510 3
HP_CEREBRAL_CORTICAL_ATROPHY HP_CEREBRAL_CORTICAL_ATROPHY 8/324 268/11008 0.534711681238275 0.984353190767207 0.978068211880845 ENSG00000159363/ENSG00000153827/ENSG00000103510/ENSG00000120699/ENSG00000106460/ENSG00000168288/ENSG00000221838/ENSG00000108510 8
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX 4/324 130/11008 0.535374242746991 0.984353190767207 0.978068211880845 ENSG00000188517/ENSG00000173546/ENSG00000164620/ENSG00000092969 4
HP_ABNORMAL_DISTAL_PHALANX_MORPHOLOGY_OF_FINGER HP_ABNORMAL_DISTAL_PHALANX_MORPHOLOGY_OF_FINGER 4/324 130/11008 0.535374242746991 0.984353190767207 0.978068211880845 ENSG00000186716/ENSG00000164087/ENSG00000079616/ENSG00000087460 4
HP_DEVIATION_OF_TOES HP_DEVIATION_OF_TOES 4/324 130/11008 0.535374242746991 0.984353190767207 0.978068211880845 ENSG00000153827/ENSG00000142208/ENSG00000103510/ENSG00000108510 4
HP_ABNORMALITY_OF_THE_SPINAL_CORD HP_ABNORMALITY_OF_THE_SPINAL_CORD 7/324 234/11008 0.536798872846337 0.984353190767207 0.978068211880845 ENSG00000188827/ENSG00000109685/ENSG00000221829/ENSG00000079616/ENSG00000142208/ENSG00000092969/ENSG00000087460 7
GOBP_CELLULAR_SENESCENCE GOBP_CELLULAR_SENESCENCE 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000123374/ENSG00000107643 2
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000142208/ENSG00000133895 2
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000176890/ENSG00000155085 2
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000109685/ENSG00000141499 2
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000118640/ENSG00000164022 2
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000169251/ENSG00000133895 2
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION GOBP_PROTEIN_O_LINKED_GLYCOSYLATION 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000163389/ENSG00000130035 2
GOMF_PROTEIN_PHOSPHATASE_REGULATOR_ACTIVITY GOMF_PROTEIN_PHOSPHATASE_REGULATOR_ACTIVITY 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000163605/ENSG00000112640 2
HP_ABNORMAL_THORACIC_SPINE_MORPHOLOGY HP_ABNORMAL_THORACIC_SPINE_MORPHOLOGY 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000155085/ENSG00000079616 2
HP_ABNORMAL_VAGINA_MORPHOLOGY HP_ABNORMAL_VAGINA_MORPHOLOGY 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000119333/ENSG00000177663 2
HP_ABNORMALITY_OF_THE_SUPRAORBITAL_RIDGES HP_ABNORMALITY_OF_THE_SUPRAORBITAL_RIDGES 2/324 61/11008 0.539987770060035 0.984353190767207 0.978068211880845 ENSG00000108733/ENSG00000198677 2
GOMF_RIBONUCLEASE_ACTIVITY GOMF_RIBONUCLEASE_ACTIVITY 3/324 96/11008 0.540380224493984 0.984353190767207 0.978068211880845 ENSG00000167136/ENSG00000083520/ENSG00000120699 3
HP_ABNORMAL_SHOULDER_MORPHOLOGY HP_ABNORMAL_SHOULDER_MORPHOLOGY 3/324 96/11008 0.540380224493984 0.984353190767207 0.978068211880845 ENSG00000153827/ENSG00000103510/ENSG00000108510 3
HP_APLASIA_HYPOPLASIA_OF_THE_THUMB HP_APLASIA_HYPOPLASIA_OF_THE_THUMB 3/324 96/11008 0.540380224493984 0.984353190767207 0.978068211880845 ENSG00000188827/ENSG00000109685/ENSG00000087460 3
HP_DISTAL_SENSORY_IMPAIRMENT HP_DISTAL_SENSORY_IMPAIRMENT 3/324 96/11008 0.540380224493984 0.984353190767207 0.978068211880845 ENSG00000159363/ENSG00000073050/ENSG00000164209 3
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000092969 1
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000106268 1
GOBP_HISTONE_H4_K16_ACETYLATION GOBP_HISTONE_H4_K16_ACETYLATION 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000103510 1
GOBP_MISMATCH_REPAIR GOBP_MISMATCH_REPAIR 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000105486 1
GOBP_MITOTIC_SISTER_CHROMATID_COHESION GOBP_MITOTIC_SISTER_CHROMATID_COHESION 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000146670 1
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000160883 1
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000115318 1
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000134371 1
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000142208 1
GOBP_POSITIVE_T_CELL_SELECTION GOBP_POSITIVE_T_CELL_SELECTION 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000115318 1
GOBP_REGULATION_OF_ACTION_POTENTIAL GOBP_REGULATION_OF_ACTION_POTENTIAL 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000136717 1
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000118640 1
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY GOBP_REGULATION_OF_SPINDLE_ASSEMBLY 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000166851 1
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000115524 1
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000105287 1
GOCC_TERTIARY_GRANULE_LUMEN GOCC_TERTIARY_GRANULE_LUMEN 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000114021 1
GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000115524 1
GOMF_CORECEPTOR_ACTIVITY GOMF_CORECEPTOR_ACTIVITY 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000173546 1
GOMF_CYCLIN_BINDING GOMF_CYCLIN_BINDING 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000123374 1
GOMF_PALMITOYLTRANSFERASE_ACTIVITY GOMF_PALMITOYLTRANSFERASE_ACTIVITY 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000157184 1
GOMF_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY GOMF_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000142208 1
HP_ABNORMAL_HYPOTHALAMUS_PHYSIOLOGY HP_ABNORMAL_HYPOTHALAMUS_PHYSIOLOGY 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000142208 1
HP_ABNORMALLY_LARGE_GLOBE HP_ABNORMALLY_LARGE_GLOBE 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000142208 1
HP_CEREBRAL_PALSY HP_CEREBRAL_PALSY 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000221838 1
HP_HEAD_TREMOR HP_HEAD_TREMOR 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000130816 1
HP_HEMORRHAGE_OF_THE_EYE HP_HEMORRHAGE_OF_THE_EYE 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000115524 1
HP_HYPOMIMIC_FACE HP_HYPOMIMIC_FACE 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000159363 1
HP_HYPOPLASIA_OF_THE_RADIUS HP_HYPOPLASIA_OF_THE_RADIUS 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000188827 1
HP_LOWER_LIMB_HYPERTONIA HP_LOWER_LIMB_HYPERTONIA 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000155975 1
HP_MEGALENCEPHALY HP_MEGALENCEPHALY 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000100150 1
HP_PELVIC_KIDNEY HP_PELVIC_KIDNEY 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000188827 1
HP_THORACIC_SCOLIOSIS HP_THORACIC_SCOLIOSIS 1/324 26/11008 0.540513802956065 0.984353190767207 0.978068211880845 ENSG00000155085 1
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS 11/324 373/11008 0.541292380603078 0.984353190767207 0.978068211880845 ENSG00000084207/ENSG00000130816/ENSG00000153827/ENSG00000166851/ENSG00000073050/ENSG00000142208/ENSG00000174842/ENSG00000163605/ENSG00000010810/ENSG00000133895/ENSG00000071575 11
HP_ABNORMALITY_OF_SKIN_PIGMENTATION HP_ABNORMALITY_OF_SKIN_PIGMENTATION 11/324 373/11008 0.541292380603078 0.984353190767207 0.978068211880845 ENSG00000188827/ENSG00000221829/ENSG00000153827/ENSG00000163389/ENSG00000142208/ENSG00000103510/ENSG00000141499/ENSG00000087460/ENSG00000133895/ENSG00000108510/ENSG00000198677 11
GOBP_REGULATION_OF_EXOCYTOSIS GOBP_REGULATION_OF_EXOCYTOSIS 4/324 131/11008 0.541453492264135 0.984353190767207 0.978068211880845 ENSG00000159363/ENSG00000186716/ENSG00000116473/ENSG00000118640 4
GOCC_EARLY_ENDOSOME_MEMBRANE GOCC_EARLY_ENDOSOME_MEMBRANE 4/324 131/11008 0.541453492264135 0.984353190767207 0.978068211880845 ENSG00000165406/ENSG00000109572/ENSG00000112697/ENSG00000118640 4
GOBP_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT GOBP_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT 5/324 166/11008 0.542824684960079 0.984353190767207 0.978068211880845 ENSG00000173163/ENSG00000136717/ENSG00000182389/ENSG00000109062/ENSG00000010810 5
