	symbol	symbol.1	padj	baseMean	log2FoldChange	lfcSE	stat	pvalue	description
ENSG00000164038	SLC9B2	SLC9B2	0.330923175412226	1735.10153994323	-0.139566964811688	0.0676809801452955	-2.06212978169154	0.0391953816447267	solute carrier family 9 member B2
ENSG00000164054	SHISA5	SHISA5	0.156650651677603	1632.03405258824	0.216384873157913	0.0764105415236758	2.83187200146809	0.0046276369234505	shisa family member 5
ENSG00000164056	SPRY1	SPRY1	0.212590230917489	47.3419052998171	0.763251620260464	0.297384126646267	2.5665513114906	0.0102715427004052	sprouty RTK signaling antagonist 1
ENSG00000164081	TEX264	TEX264	0.332031051435428	771.289896432786	0.11032096326296	0.0536098985824526	2.05784689357854	0.0396048329585881	testis expressed 264, ER-phagy receptor
ENSG00000164105	SAP30	SAP30	0.0876073421506685	359.238813324222	0.391779432606392	0.119480556720258	3.27902249002466	0.00104167333932517	Sin3A associated protein 30
ENSG00000164114	MAP9	MAP9	0.10276930831587	354.477982701607	-0.388605594923172	0.122983550739472	-3.15981765517888	0.00157867906163681	microtubule associated protein 9
ENSG00000164116	GUCY1A1	GUCY1A1	0.298867742436115	841.968960073574	-1.15679020423662	0.52714601788249	-2.19443980414263	0.028203807006442	guanylate cyclase 1 soluble subunit alpha 1
ENSG00000164134	NAA15	NAA15	0.163570094234542	6630.87459794712	-0.158692056745533	0.0568268190266487	-2.79255568873414	0.00522934654317743	N-alpha-acetyltransferase 15, NatA auxiliary subunit
ENSG00000164142	FHIP1A	FHIP1A	0.362888526441426	46.7776770793264	0.971131573613066	0.494413235921612	1.96421030639042	0.0495057080940377	FHF complex subunit HOOK interacting protein 1A
ENSG00000164144	ARFIP1	ARFIP1	0.269703140884424	4335.84911031621	-0.103348189958475	0.0444971120255903	-2.32258196664627	0.0202016204128621	ADP ribosylation factor interacting protein 1
ENSG00000164151	ICE1	ICE1	0.0547707771174615	3830.60053929939	-0.207550208139562	0.0567901980480109	-3.65468364741566	0.000257499290392941	interactor of little elongation complex ELL subunit 1
ENSG00000164163	ABCE1	ABCE1	0.0500835448806588	3764.45861887204	-0.205072356750845	0.0552732772537737	-3.71015374770173	0.000207133416101983	ATP binding cassette subfamily E member 1
ENSG00000164168	TMEM184C	TMEM184C	0.361463536116174	1084.50925482513	-0.0933357114052378	0.0473631230971934	-1.97064098188172	0.0487649555461557	transmembrane protein 184C
ENSG00000164169	PRMT9	PRMT9	0.314002846288696	855.032621710357	-0.0966696564007602	0.0452209295390682	-2.13771935663647	0.0325395275265847	protein arginine methyltransferase 9
ENSG00000164180	TMEM161B	TMEM161B	0.0876073421506685	4265.60247050294	-0.150349449401079	0.045842370647735	-3.27970493839431	0.00103915705704407	transmembrane protein 161B
ENSG00000164181	ELOVL7	ELOVL7	0.125051755287088	293.556840640637	-0.962676055652174	0.316742261182023	-3.03930410820345	0.00237125357656216	ELOVL fatty acid elongase 7
ENSG00000164182	NDUFAF2	NDUFAF2	0.231390662589341	3705.47698130852	-0.187076427339841	0.0755077861781125	-2.47757796657623	0.0132277504968907	NADH:ubiquinone oxidoreductase complex assembly factor 2
ENSG00000164199	ADGRV1	ADGRV1	0.142760618586109	119.763551058168	-1.57638369839749	0.536953733553446	-2.93579055306184	0.00332698874798586	adhesion G protein-coupled receptor V1
ENSG00000164209	SLC25A46	SLC25A46	0.234641184233652	3212.09857515144	-0.113782331602225	0.046271483561852	-2.45901628483836	0.0139318298122909	solute carrier family 25 member 46
ENSG00000164219	PGGT1B	PGGT1B	0.133381297599929	2129.48626964485	-0.149533730215058	0.0498109675827195	-3.00202420213443	0.00268190852841276	protein geranylgeranyltransferase type I subunit beta
ENSG00000164253	WDR41	WDR41	0.300614101791519	3580.95718055182	0.159521062282845	0.0729175178021023	2.18769188929037	0.0286920532672812	WD repeat domain 41
ENSG00000164305	CASP3	CASP3	0.265337194083273	2675.27795805541	-0.195959042896161	0.0836054315696916	-2.34385540768142	0.0190855687956232	caspase 3
ENSG00000164323	CFAP97	CFAP97	0.16286884775132	2345.99153951642	-0.149915476135096	0.0536061161485384	-2.79661141127427	0.00516416027465946	cilia and flagella associated protein 97
ENSG00000164329	TENT2	TENT2	0.258322695653305	8847.49001198739	-0.0844480242319532	0.0356058455727489	-2.37174606791493	0.0177042535457264	terminal nucleotidyltransferase 2
ENSG00000164332	UBLCP1	UBLCP1	0.0589241746426192	1010.07666382693	-0.263514404592909	0.0727830680563177	-3.62054543220146	0.000293982621469117	ubiquitin like domain containing CTD phosphatase 1
ENSG00000164338	UTP15	UTP15	0.190539821516062	825.018453606849	-0.241810659365294	0.0908747737984784	-2.66092171961305	0.00779270720176635	UTP15 small subunit processome component
ENSG00000164611	PTTG1	PTTG1	0.274401678814781	917.92428253407	0.185278318602526	0.0806419110202435	2.29754374937885	0.0215877703262131	PTTG1 regulator of sister chromatid separation, securin
ENSG00000164638	SLC29A4	SLC29A4	NA	10.0125799409926	1.1346292712488	0.42901918109447	2.64470522822372	0.00817621084699343	solute carrier family 29 member 4
ENSG00000164708	PGAM2	PGAM2	NA	2.05978267781745	1.63734896553954	0.61440753020319	2.66492333679252	0.00770058754315225	phosphoglycerate mutase 2
ENSG00000164754	RAD21	RAD21	0.347843654113142	5637.06880341189	0.0876559068513696	0.0434795586993112	2.01602567904532	0.0437972906577172	RAD21 cohesin complex component
ENSG00000164794	KCNV1	KCNV1	NA	7.83419421250897	1.40079407445725	0.682865105604249	2.05134815494448	0.0402330540767572	potassium voltage-gated channel modifier subfamily V member 1
ENSG00000164815	ORC5	ORC5	0.254227521295679	2425.44679455927	-0.144335083684372	0.0602983402500223	-2.39368253066166	0.0166801794050074	origin recognition complex subunit 5
ENSG00000164849	GPR146	GPR146	0.174257693204529	178.933103041232	0.910080479285243	0.332269120321909	2.73898603157446	0.00616289918106969	G protein-coupled receptor 146
ENSG00000164850	GPER1	GPER1	0.34816360298457	157.508172129652	0.456705752926589	0.227020698289898	2.01173618250169	0.0442477543311149	G protein-coupled estrogen receptor 1
ENSG00000164897	TMUB1	TMUB1	0.0968514627415322	514.136424242057	0.227746257694055	0.0708032062817425	3.21660938330673	0.0012971507554823	transmembrane and ubiquitin like domain containing 1
ENSG00000164902	PHAX	PHAX	0.319000108427221	846.030857967193	-0.108203492518229	0.0511249793328754	-2.11645058697658	0.0343065035437046	phosphorylated adaptor for RNA export
ENSG00000164919	COX6C	COX6C	0.301804216535317	1693.9694364715	-0.0912301008714067	0.041821151500279	-2.18143445597853	0.0291512974421943	cytochrome c oxidase subunit 6C
ENSG00000164934	DCAF13	DCAF13	0.263164171239229	1756.04976896583	-0.154214700340855	0.0655141465528042	-2.35391451244135	0.0185768828293221	DDB1 and CUL4 associated factor 13
ENSG00000165029	ABCA1	ABCA1	0.169713302176	416.186757279386	-0.950791409490979	0.344739445529791	-2.75800005430134	0.00581561882510026	ATP binding cassette subfamily A member 1
ENSG00000165121	NA	NA	0.14374922357952	604.16498624581	-0.147292621149678	0.0503367888847553	-2.92614257709009	0.00343193612072938	NA
ENSG00000165178	NCF1C	NCF1C	0.243637851754476	2716.57819924341	0.326002648827443	0.134156926107956	2.43000982718632	0.0150984134481865	neutrophil cytosolic factor 1C pseudogene
ENSG00000165338	HECTD2	HECTD2	0.143970592877785	263.709133914424	-0.788074674339397	0.269668638428116	-2.92238162707033	0.00347365632583192	HECT domain E3 ubiquitin protein ligase 2
ENSG00000165406	MARCHF8	MARCHF8	0.326950338795279	3048.81640586601	-0.128924366925386	0.0619396753578518	-2.08145047872038	0.037392692376405	membrane associated ring-CH-type finger 8
ENSG00000165416	SUGT1	SUGT1	0.104236333270535	2316.9203969444	-0.168618263559633	0.053641695837964	-3.14341783803741	0.00166987286971522	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone
ENSG00000165506	DNAAF2	DNAAF2	0.0273296959113167	259.145634238519	-0.304937147477027	0.0767509825250143	-3.97307158090964	7.09517155278078e-05	dynein axonemal assembly factor 2
ENSG00000165533	TTC8	TTC8	0.255636927149559	113.850875823618	-0.559383552871436	0.234339385843316	-2.38706588249511	0.0169834474416833	tetratricopeptide repeat domain 8
ENSG00000165572	KBTBD6	KBTBD6	0.32806574749084	214.620338252027	-0.155733897464231	0.075279716780531	-2.06873649535976	0.0385708205242679	kelch repeat and BTB domain containing 6
ENSG00000165661	QSOX2	QSOX2	0.346619938406472	1567.83031195543	0.11648482619467	0.0576003152870415	2.02229494082086	0.0431458909817841	quiescin sulfhydryl oxidase 2
ENSG00000165716	DIPK1B	DIPK1B	NA	4.35398563247575	2.0529394920599	0.844265509821536	2.43162780923486	0.0150311441377008	divergent protein kinase domain 1B
ENSG00000165732	DDX21	DDX21	0.177656277107036	6383.48834737474	-0.179808886234153	0.0659508152821765	-2.72640884672652	0.00640276348268644	DExD-box helicase 21
ENSG00000165802	NSMF	NSMF	0.154103362923194	664.582207578768	0.242851207327124	0.0854041013134101	2.84355439132747	0.00446133939796026	NMDA receptor synaptonuclear signaling and neuronal migration factor
ENSG00000165874	SHLD2P1	SHLD2P1	0.0946491839429665	190.123538786155	-0.257959292843328	0.0797482470576876	-3.23467038287033	0.00121783234115548	shieldin complex subunit 2 pseudogene 1
ENSG00000165917	RAPSN	RAPSN	0.309285816542533	40.5697061417589	-0.402914905703274	0.18693627790294	-2.15535962426979	0.0311337033233915	receptor associated protein of the synapse
ENSG00000165934	CPSF2	CPSF2	0.185272076961867	3248.72805703091	-0.170637813336115	0.0634820094293355	-2.68797120428362	0.00718875956509877	cleavage and polyadenylation specific factor 2
ENSG00000166002	SMCO4	SMCO4	0.323612256131716	808.343169921628	0.463157335942299	0.220511418176016	2.10037802021027	0.0356956009455017	single-pass membrane protein with coiled-coil domains 4
ENSG00000166035	LIPC	LIPC	0.0955969657776373	54.5262547554035	-0.921737646996526	0.285843918967335	-3.22461870214514	0.00126140550917778	lipase C, hepatic type
ENSG00000166123	GPT2	GPT2	0.0243370544274918	639.055549468719	0.706240668747577	0.174672914534485	4.04321798047372	5.27225626014068e-05	glutamic--pyruvic transaminase 2
ENSG00000166133	RPUSD2	RPUSD2	0.347300693765093	230.551125012452	-0.171528608166314	0.08488886347111	-2.02062557033397	0.0433185398906109	RNA pseudouridine synthase domain containing 2
ENSG00000166181	API5	API5	0.114352777011664	4245.07510774405	-0.130339933638284	0.0422849866020229	-3.08241633998884	0.00205327436723557	apoptosis inhibitor 5
ENSG00000166197	NOLC1	NOLC1	0.311106332720952	3029.77542788609	-0.18473959707476	0.0860174275216394	-2.14769962782583	0.0317376249621453	nucleolar and coiled-body phosphoprotein 1
ENSG00000166200	COPS2	COPS2	0.145503617297064	3128.16142899094	-0.119442740339036	0.0410991519388616	-2.90620936696497	0.00365836574704755	COP9 signalosome subunit 2
ENSG00000166228	PCBD1	PCBD1	0.307769952053843	405.301739896954	0.16544141843243	0.0765543098290937	2.16109868669413	0.0306877170123229	pterin-4 alpha-carbinolamine dehydratase 1
ENSG00000166233	ARIH1	ARIH1	0.178583646014476	7291.96362612208	-0.0727635873920764	0.0267576908920069	-2.71935226719479	0.00654099064271489	ariadne RBR E3 ubiquitin protein ligase 1
ENSG00000166263	STXBP4	STXBP4	0.312859865028789	2502.42430171021	-0.203348900154593	0.0950146503870758	-2.14018469074168	0.0323398438914447	syntaxin binding protein 4
ENSG00000166289	PLEKHF1	PLEKHF1	0.32806574749084	216.584197985889	0.255879940491285	0.123730627200548	2.06804043817336	0.0386362207107681	pleckstrin homology and FYVE domain containing 1
ENSG00000166352	IFTAP	IFTAP	0.274401678814781	49.6867925981951	-0.971208115251532	0.42310471888294	-2.29543200987138	0.0217083786677413	intraflagellar transport associated protein
ENSG00000166398	GARRE1	GARRE1	0.319001315506726	1319.54579685987	0.124217567102475	0.0587446421311993	2.11453440851762	0.0344696491383228	granule associated Rac and RHOG effector 1
ENSG00000166479	TMX3	TMX3	0.286126686946745	3218.40070044102	-0.0895661394939904	0.0397835635944221	-2.25133526013613	0.0243643111499531	thioredoxin related transmembrane protein 3
ENSG00000166484	MAPK7	MAPK7	0.0257934651861435	191.47743085337	0.29904363609858	0.074830387368749	3.99628608929891	6.43439688225205e-05	mitogen-activated protein kinase 7
ENSG00000166619	BLCAP	BLCAP	0.361861967486218	1690.65482450405	-0.147249764699716	0.074793954959008	-1.96873884768386	0.0489830878327697	BLCAP apoptosis inducing factor
ENSG00000166682	TMPRSS5	TMPRSS5	0.286774474160445	87.3519236022646	0.351205156510173	0.156282391807629	2.24724713032597	0.0246242376552132	transmembrane serine protease 5
ENSG00000166750	SLFN5	SLFN5	0.262272929598033	5052.8281669494	-1.06503465340267	0.451869752766209	-2.35695053028634	0.018425701310083	schlafen family member 5
ENSG00000166780	BMERB1	BMERB1	0.353754819937554	25.0216872912651	-0.681784989367296	0.341248346206215	-1.99791441320362	0.0457259397661027	bMERB domain containing 1
ENSG00000166813	KIF7	KIF7	0.149957447752042	23.656797024689	-0.908211505405846	0.316030325562644	-2.87381125146428	0.00405551251206757	kinesin family member 7
ENSG00000166819	PLIN1	PLIN1	NA	11.3334895571224	0.886941006544927	0.419714063374941	2.11320297302643	0.0345833989541228	perilipin 1
ENSG00000166881	NEMP1	NEMP1	0.319969736634096	2244.91831596844	0.137583465720475	0.0651459344897261	2.11192711867803	0.0346927009500611	nuclear envelope integral membrane protein 1
ENSG00000166889	PATL1	PATL1	0.231390662589341	2445.99323472797	0.119614988251605	0.0482248780099309	2.4803585449604	0.0131250329728936	PAT1 homolog 1, processing body mRNA decay factor
ENSG00000166912	MTMR10	MTMR10	0.321651133103122	1857.52888844648	0.143474795382561	0.0680697359260685	2.10776189198665	0.0350515906880577	myotubularin related protein 10
ENSG00000166925	TSC22D4	TSC22D4	0.307769952053843	1724.42936274635	0.154827180797664	0.0716427895936713	2.16109927706306	0.0306876714180599	TSC22 domain family member 4
ENSG00000166965	RCCD1	RCCD1	0.33102964618007	412.132420795646	0.122289344298908	0.0593270385813284	2.06127504799128	0.039276807290446	RCC1 domain containing 1
ENSG00000166979	EVA1C	EVA1C	NA	6.26389982789827	1.06296718091427	0.474342289537453	2.24092855383147	0.0250307033213396	eva-1 homolog C
ENSG00000167100	SAMD14	SAMD14	0.358086728761084	39.2707746017472	0.607668338805328	0.307162837114069	1.97832636433053	0.0478919007569554	sterile alpha motif domain containing 14
ENSG00000167106	FAM102A	FAM102A	0.265607847377991	1216.84259537388	0.280353657476247	0.119827391594317	2.33964583344518	0.0193020342051754	family with sequence similarity 102 member A
ENSG00000167113	COQ4	COQ4	0.273849575466364	732.648903323599	-0.190338335206022	0.0825309723789186	-2.30626551123299	0.021095801008157	coenzyme Q4
ENSG00000167207	NOD2	NOD2	0.284047061223361	844.735748220178	0.415513548985202	0.184208429053128	2.25567066133202	0.0240912642767247	nucleotide binding oligomerization domain containing 2
ENSG00000167261	DPEP2	DPEP2	0.279703030153203	30.5344423662964	0.563875960389211	0.247974611411115	2.27392617808912	0.0229704254396151	dipeptidase 2
ENSG00000167264	DUS2	DUS2	0.180826328445536	1174.05336579744	0.119740257126763	0.0442517625718021	2.70588673010425	0.00681222773121412	dihydrouridine synthase 2
ENSG00000167363	FN3K	FN3K	NA	23.2490452064595	0.586055224535251	0.235595135277814	2.48755231657977	0.0128625533683594	fructosamine 3 kinase
ENSG00000167393	PPP2R3B	PPP2R3B	0.0120314215310419	456.787906918494	0.217392545824903	0.0509384726977982	4.2677476239742	1.9745653402222e-05	protein phosphatase 2 regulatory subunit B''beta
ENSG00000167395	ZNF646	ZNF646	0.273927977728458	802.540169590822	0.128699633955493	0.0558462699934042	2.30453410712467	0.0211926800324439	zinc finger protein 646
ENSG00000167470	MIDN	MIDN	0.325901448082153	1054.41932435449	0.14552249756697	0.0697976391774135	2.08492005291292	0.0370765580992825	midnolin
ENSG00000167487	KLHL26	KLHL26	0.163022687598372	386.414642187072	0.156260191027834	0.0558946726781717	2.79561867957513	0.00518004788670682	kelch like family member 26
ENSG00000167513	CDT1	CDT1	0.0632720408884916	863.334196750211	0.199690215146419	0.0559382758773034	3.56983142606014	0.000357211023200307	chromatin licensing and DNA replication factor 1
ENSG00000167522	ANKRD11	ANKRD11	0.36208034216438	12024.1587872736	0.0739453909081589	0.0375686298953349	1.96827489089085	0.0490364173757708	ankyrin repeat domain containing 11
ENSG00000167524	RSKR	RSKR	0.303388183456472	33.9881907166104	0.490163232125714	0.225541968895421	2.17326839224762	0.0297601229508668	ribosomal protein S6 kinase related
ENSG00000167528	ZNF641	ZNF641	0.199054325404814	472.202620066812	-0.165804211519822	0.0633159860870207	-2.61867850074928	0.00882710961187748	zinc finger protein 641
ENSG00000167535	CACNB3	CACNB3	0.157295481388085	73.2323259229749	0.496468847717241	0.175571760010011	2.82772609723189	0.00468798979519403	calcium voltage-gated channel auxiliary subunit beta 3
ENSG00000167536	DHRS13	DHRS13	0.327363584533076	108.279646225693	0.409444832304119	0.196990571724779	2.07849963944551	0.0376633640743516	dehydrogenase/reductase 13
ENSG00000167549	CORO6	CORO6	0.256163752909604	73.077634790702	0.377107330181356	0.1586976846494	2.37626233183221	0.01748902402849	coronin 6
ENSG00000167550	RHEBL1	RHEBL1	0.313902647613063	96.5653528653737	0.283380520976621	0.132529478131614	2.13824520379683	0.0324968473239546	RHEB like 1
ENSG00000167595	PROSER3	PROSER3	0.232587890299854	503.616117598106	0.12645684973059	0.051193524356935	2.47017276733867	0.0135047811919448	proline and serine rich 3
ENSG00000167604	NFKBID	NFKBID	0.319000108427221	1043.07355255286	0.220385915394119	0.104120714174813	2.11663853000569	0.0342905374536965	NFKB inhibitor delta
ENSG00000167695	TLCD3A	TLCD3A	0.298824227357773	337.622253703607	0.267668292730383	0.121847085331489	2.19675581079499	0.0280378905568051	TLC domain containing 3A
ENSG00000167705	RILP	RILP	0.325728994751236	40.0461186920729	0.297203340914166	0.142039972973574	2.09239226600993	0.0364034400697088	Rab interacting lysosomal protein
ENSG00000167721	TSR1	TSR1	0.283797968592826	1811.900555395	-0.128987998801444	0.057094089331121	-2.25921807865906	0.0238698227963859	TSR1 ribosome maturation factor
ENSG00000167748	KLK1	KLK1	0.0796364802426186	368.13363457394	0.544615481308443	0.160219049351802	3.39919306419425	0.000675849905172232	kallikrein 1
ENSG00000167772	ANGPTL4	ANGPTL4	NA	3.92021068804895	2.4786389605545	1.03446219363144	2.39606529442446	0.0165721378872516	angiopoietin like 4
ENSG00000167851	CD300A	CD300A	0.300614101791519	1766.07529433992	0.393917094708082	0.179903172239187	2.18960616316624	0.028552811661037	CD300a molecule
ENSG00000167895	TMC8	TMC8	0.245135624185897	2877.44639860423	0.184915100960325	0.0762622862806027	2.42472537841235	0.0153199707362289	transmembrane channel like 8
ENSG00000167900	TK1	TK1	0.136166770228456	923.014474632895	0.257212220269254	0.0862724807998116	2.9813935786325	0.0028693975739076	thymidine kinase 1
ENSG00000167925	GHDC	GHDC	0.199054325404814	280.092356395121	0.207566064170027	0.0789286194351787	2.62979468861094	0.00854364485700402	GH3 domain containing
ENSG00000167972	ABCA3	ABCA3	0.225910261784377	227.340817822467	0.670978575624325	0.26814441175991	2.50230303596669	0.0123388260884003	ATP binding cassette subfamily A member 3
ENSG00000167978	SRRM2	SRRM2	0.330923175412226	22434.5551844427	0.0675081970759733	0.0327398942240599	2.06195525904793	0.0392119957735881	serine/arginine repetitive matrix 2
ENSG00000167981	ZNF597	ZNF597	0.23280325478029	203.548532601232	-0.207990652361053	0.084285158038623	-2.46770199168094	0.0135983476030465	zinc finger protein 597
ENSG00000168010	ATG16L2	ATG16L2	0.183026245743691	1649.23092605548	0.30077637617166	0.111609243429075	2.69490560934405	0.00704085734955706	autophagy related 16 like 2
ENSG00000168067	MAP4K2	MAP4K2	0.215658042708138	1490.3100727418	0.143636674353544	0.0563678218920032	2.54820338150978	0.0108279324014038	mitogen-activated protein kinase kinase kinase kinase 2
ENSG00000168081	PNOC	PNOC	0.222229887770992	625.589167199987	0.193477482164763	0.0769251169403568	2.51514056604911	0.0118984933532627	prepronociceptin
ENSG00000168209	DDIT4	DDIT4	0.145348020377085	2803.45326021476	0.724415639683276	0.248457764331986	2.91564903045381	0.00354949540998329	DNA damage inducible transcript 4
ENSG00000168259	DNAJC7	DNAJC7	0.283797968592826	2555.67651822073	-0.0872274162675322	0.0386436025886883	-2.25722785724603	0.023993840584992	DnaJ heat shock protein family (Hsp40) member C7
ENSG00000168283	BMI1	BMI1	0.274303540700993	509.129200921828	-0.224721471823382	0.0975682848556954	-2.30322252928549	0.0212663258573053	BMI1 proto-oncogene, polycomb ring finger
ENSG00000168476	REEP4	REEP4	0.255636927149559	364.922884833487	0.174083646964417	0.0731000301263506	2.38144425745817	0.0172449004979447	receptor accessory protein 4
ENSG00000168488	ATXN2L	ATXN2L	0.231390662589341	5328.98927162924	0.100696300017496	0.0406573072865149	2.47670853625112	0.0132600137098518	ataxin 2 like
ENSG00000168528	SERINC2	SERINC2	0.33825446981262	168.015773466474	0.587963488169608	0.287397273096881	2.04582138805265	0.0407739469307766	serine incorporator 2
ENSG00000168556	ING2	ING2	0.260804366373969	135.312026135455	0.237681534808066	0.100572487388959	2.36328583471188	0.0181136927827493	inhibitor of growth family member 2
ENSG00000168685	IL7R	IL7R	NA	12.5358125273051	-1.42953823650777	0.685395320615115	-2.08571344669353	0.0370045876627617	interleukin 7 receptor
ENSG00000168813	ZNF507	ZNF507	0.274401678814781	2488.32404164921	-0.115825742571485	0.0504117415107442	-2.29759455040448	0.0215848761133105	zinc finger protein 507
ENSG00000168818	STX18	STX18	0.214012100617713	5195.48913998313	-0.128949520750567	0.0503255516735505	-2.56230714741154	0.0103979316882639	syntaxin 18
ENSG00000168827	GFM1	GFM1	0.354776083989081	2461.58058872457	-0.188809821990428	0.094814021194389	-1.99137025950336	0.0464401963811611	G elongation factor mitochondrial 1
ENSG00000168894	RNF181	RNF181	0.311769528439841	538.837358374797	0.176249934951031	0.0821559342119907	2.14530985060976	0.0319280814262556	ring finger protein 181
ENSG00000168906	MAT2A	MAT2A	0.319000108427221	5526.91969761686	-0.18770862787899	0.0886983953253865	-2.11625731435601	0.0343229290167541	methionine adenosyltransferase 2A
ENSG00000168924	LETM1	LETM1	0.261046544763911	1802.83352661633	-0.224813119235958	0.0951837535612956	-2.36188541452281	0.0181822611432095	leucine zipper and EF-hand containing transmembrane protein 1
ENSG00000168939	SPRY3	SPRY3	0.071125276240591	758.961199613144	-0.253355165577056	0.0732392845357952	-3.45927963637097	0.00054162227032814	sprouty RTK signaling antagonist 3
ENSG00000169019	COMMD8	COMMD8	0.104236333270535	471.293280374123	-0.204932577491226	0.0651684783428138	-3.14465801108925	0.00166281087048857	COMM domain containing 8
ENSG00000169026	SLC49A3	SLC49A3	0.154103362923194	24.7469515605567	0.746943144353954	0.26256723823329	2.84476901756607	0.00444436386841559	solute carrier family 49 member 3
ENSG00000169045	HNRNPH1	HNRNPH1	0.339926587833701	13269.5845528098	-0.119348067033292	0.0584747513329609	-2.04101880405977	0.0412489580623211	heterogeneous nuclear ribonucleoprotein H1
ENSG00000169062	UPF3A	UPF3A	0.181885964849508	1279.96954789455	-0.176800978651153	0.0654160881722338	-2.70271402022166	0.0068775891651885	UPF3A regulator of nonsense mediated mRNA decay
ENSG00000169087	HSPBAP1	HSPBAP1	0.217167053563606	852.76347517454	-0.196251293083978	0.0772839075516806	-2.53935520732752	0.0111057004349799	HSPB1 associated protein 1
ENSG00000169105	CHST14	CHST14	0.278631683772863	149.282098525293	0.250120552039277	0.109731733871236	2.27938211869302	0.0226443603270846	carbohydrate sulfotransferase 14
ENSG00000169118	CSNK1G1	CSNK1G1	0.325826863941661	1373.308395052	-0.0865978326646902	0.0414847348974343	-2.08746260229919	0.0368463381911071	casein kinase 1 gamma 1
ENSG00000169251	NMD3	NMD3	0.249053662952663	1948.67161069243	-0.101874306449222	0.0423608141092694	-2.40491852178378	0.0161760718949079	NMD3 ribosome export adaptor
ENSG00000169288	MRPL1	MRPL1	0.0632190556429744	2234.35180725383	-0.169518763137638	0.0473737821302386	-3.57832445532007	0.000345804008514328	mitochondrial ribosomal protein L1
ENSG00000169402	RSPH10B2	RSPH10B2	0.278130352173651	24.6640776417289	0.558590816013399	0.244591097656345	2.28377410856641	0.0223848100679378	radial spoke head 10 homolog B2
ENSG00000169403	PTAFR	PTAFR	0.200990890626542	437.945756290366	0.746272562251895	0.286295322315559	2.60665300507195	0.00914319642411858	platelet activating factor receptor
ENSG00000169442	CD52	CD52	0.199054325404814	798.464858527571	0.266861369276481	0.101872726659373	2.61955655873207	0.00880441714192312	CD52 molecule
ENSG00000169508	GPR183	GPR183	0.0704544000949933	1554.95776087641	-1.05447615214476	0.304395841689102	-3.46416083180849	0.000531888400900953	G protein-coupled receptor 183
ENSG00000169564	PCBP1	PCBP1	0.268953094211794	5541.93234614518	0.0827638786157824	0.0355771176200135	2.32632332668863	0.0200013085164051	poly(rC) binding protein 1
ENSG00000169570	DTWD2	DTWD2	0.248786700104305	1296.43163133576	-0.197207161160799	0.0818703655216014	-2.40877342985315	0.016006231307164	DTW domain containing 2
ENSG00000169692	AGPAT2	AGPAT2	0.194910396775026	194.50606830976	0.308998772316999	0.116695896583673	2.64789749565394	0.00809940794056269	1-acylglycerol-3-phosphate O-acyltransferase 2
ENSG00000169714	CNBP	CNBP	0.301804216535317	4125.03286509766	-0.0570451630652	0.0261530221840192	-2.18120730613143	0.0291680866817985	CCHC-type zinc finger nucleic acid binding protein
ENSG00000169733	RFNG	RFNG	0.325826863941661	180.026795801578	0.191233397860253	0.0916372266376695	2.08685274398781	0.0369014476724668	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
ENSG00000169857	AVEN	AVEN	0.162359465348078	2418.20470228466	-0.309343236704022	0.110494111015489	-2.79963550872551	0.00511603383227711	apoptosis and caspase activation inhibitor
ENSG00000169871	TRIM56	TRIM56	0.179158209368538	2691.17227704055	0.13840351209647	0.050938514341217	2.71707005762594	0.00658626647714708	tripartite motif containing 56
ENSG00000169905	TOR1AIP2	TOR1AIP2	0.326950338795279	2698.49745158429	-0.0748675445132168	0.0359738364280354	-2.08116653510078	0.0374186654872339	torsin 1A interacting protein 2
ENSG00000170037	CNTROB	CNTROB	0.0887415795237047	766.013123930703	0.167531790256694	0.0512975230959225	3.26588459141434	0.00109122712897205	centrobin, centriole duplication and spindle assembly protein
ENSG00000170043	TRAPPC1	TRAPPC1	0.197164242817038	930.428098373318	0.142637022783495	0.054095853889452	2.63674593389324	0.00837054988268717	trafficking protein particle complex subunit 1
ENSG00000170088	TMEM192	TMEM192	0.347927650918803	679.910515916011	-0.0900525128691713	0.0447342425294133	-2.0130554979211	0.0441087912048771	transmembrane protein 192
ENSG00000170092	SPDYE5	SPDYE5	NA	3.02065144393402	-1.16922721922247	0.56745042711902	-2.06049227094375	0.0393515039905188	speedy/RINGO cell cycle regulator family member E5
ENSG00000170161	FAM88B	FAM88B	0.291787777737947	47.2857251592625	-0.395031525855291	0.178050336945825	-2.21865081881583	0.0265104893579281	family with sequence similarity 88 member B
ENSG00000170190	SLC16A5	SLC16A5	0.300614101791519	109.713713072115	0.309378982218504	0.141570311840116	2.18533800058239	0.0288640730914345	solute carrier family 16 member 5
ENSG00000170222	ADPRM	ADPRM	0.32368141301531	233.612121411444	0.160209749582527	0.0762950928619825	2.09986964525157	0.0357403096364309	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent
ENSG00000170275	CRTAP	CRTAP	0.324346414948902	936.768695647129	0.161809205131484	0.0771760930502146	2.09662343267627	0.0360269232763833	cartilage associated protein
ENSG00000170379	TCAF2	TCAF2	0.347807431903325	802.702065029013	0.646179561937162	0.320147981689971	2.01837774683495	0.0435519351746579	TRPM8 channel associated factor 2
